date,store_id,cat_id,units,avg_price,snap,is_event,wday,month,year,units_lag1,units_lag7,units_lag14,units_lag28,units_lag365
2014-03-26,CA_1,FOODS,2088,3.2414107,0,0,5,3,2014,2377.0,2247.0,2433.0,1892.0,2192.0
2014-03-27,CA_1,FOODS,2267,3.2414107,0,0,6,3,2014,2088.0,2387.0,2392.0,2104.0,2083.0
2014-03-28,CA_1,FOODS,2813,3.2414107,0,0,7,3,2014,2267.0,2795.0,2732.0,2388.0,2661.0
2014-03-29,CA_1,FOODS,3381,3.2412548,0,0,1,3,2014,2813.0,3453.0,3869.0,3831.0,3274.0
2014-03-30,CA_1,FOODS,4085,3.2412548,0,0,2,3,2014,3381.0,4029.0,3882.0,3892.0,4414.0
2014-03-31,CA_1,FOODS,2483,3.2412548,0,0,3,3,2014,4085.0,2851.0,2452.0,2592.0,3191.0
2014-04-01,CA_1,FOODS,2636,3.2412548,1,0,4,4,2014,2483.0,2377.0,2183.0,2300.0,2301.0
2014-04-02,CA_1,FOODS,2826,3.2412548,1,0,5,4,2014,2636.0,2088.0,2247.0,2107.0,2495.0
2014-04-03,CA_1,FOODS,2859,3.2412548,1,0,6,4,2014,2826.0,2267.0,2387.0,2176.0,2596.0
2014-04-04,CA_1,FOODS,3085,3.2412548,1,0,7,4,2014,2859.0,2813.0,2795.0,2910.0,2602.0
2014-04-05,CA_1,FOODS,3958,3.2418602,1,0,1,4,2014,3085.0,3381.0,3453.0,3497.0,2992.0
2014-04-06,CA_1,FOODS,4639,3.2418602,1,0,2,4,2014,3958.0,4085.0,4029.0,4174.0,3672.0
2014-04-07,CA_1,FOODS,3304,3.2418602,1,0,3,4,2014,4639.0,2483.0,2851.0,3204.0,3852.0
2014-04-08,CA_1,FOODS,3020,3.2418602,1,0,4,4,2014,3304.0,2636.0,2377.0,2398.0,2620.0
2014-04-09,CA_1,FOODS,2843,3.2418602,1,0,5,4,2014,3020.0,2826.0,2088.0,2433.0,2550.0
2014-04-10,CA_1,FOODS,2875,3.2418602,1,0,6,4,2014,2843.0,2859.0,2267.0,2392.0,2611.0
2014-04-11,CA_1,FOODS,2996,3.2418602,0,0,7,4,2014,2875.0,3085.0,2813.0,2732.0,2513.0
2014-04-12,CA_1,FOODS,3664,3.240775,0,0,1,4,2014,2996.0,3958.0,3381.0,3869.0,2576.0
2014-04-13,CA_1,FOODS,3978,3.240775,0,0,2,4,2014,3664.0,4639.0,4085.0,3882.0,3255.0
2014-04-14,CA_1,FOODS,2828,3.240775,0,0,3,4,2014,3978.0,3304.0,2483.0,2452.0,3214.0
2014-04-15,CA_1,FOODS,2525,3.240775,0,0,4,4,2014,2828.0,3020.0,2636.0,2183.0,2310.0
2014-04-16,CA_1,FOODS,2996,3.240775,0,0,5,4,2014,2525.0,2843.0,2826.0,2247.0,1946.0
2014-04-17,CA_1,FOODS,2857,3.240775,0,0,6,4,2014,2996.0,2875.0,2859.0,2387.0,2128.0
2014-04-18,CA_1,FOODS,3738,3.240775,0,0,7,4,2014,2857.0,2996.0,3085.0,2795.0,2013.0
2014-04-19,CA_1,FOODS,4762,3.2321875,0,0,1,4,2014,3738.0,3664.0,3958.0,3453.0,2680.0
2014-04-20,CA_1,FOODS,3532,3.2321875,0,1,2,4,2014,4762.0,3978.0,4639.0,4029.0,3333.0
2014-04-21,CA_1,FOODS,2657,3.2321875,0,0,3,4,2014,3532.0,2828.0,3304.0,2851.0,3406.0
2014-04-22,CA_1,FOODS,2630,3.2321875,0,1,4,4,2014,2657.0,2525.0,3020.0,2377.0,2417.0
2014-04-23,CA_1,FOODS,2159,3.2321875,0,0,5,4,2014,2630.0,2996.0,2843.0,2088.0,1956.0
2014-04-24,CA_1,FOODS,2356,3.2321875,0,0,6,4,2014,2159.0,2857.0,2875.0,2267.0,2115.0
2014-04-25,CA_1,FOODS,3042,3.2321875,0,0,7,4,2014,2356.0,3738.0,2996.0,2813.0,2126.0
2014-04-26,CA_1,FOODS,3741,3.232114,0,0,1,4,2014,3042.0,4762.0,3664.0,3381.0,2506.0
2014-04-27,CA_1,FOODS,3941,3.232114,0,0,2,4,2014,3741.0,3532.0,3978.0,4085.0,3073.0
2014-04-28,CA_1,FOODS,2754,3.232114,0,0,3,4,2014,3941.0,2657.0,2828.0,2483.0,3319.0
2014-04-29,CA_1,FOODS,2223,3.232114,0,0,4,4,2014,2754.0,2630.0,2525.0,2636.0,2472.0
2014-04-30,CA_1,FOODS,2414,3.232114,0,0,5,4,2014,2223.0,2159.0,2996.0,2826.0,2284.0
2014-05-01,CA_1,FOODS,2950,3.232114,1,0,6,5,2014,2414.0,2356.0,2857.0,2859.0,2351.0
2014-05-02,CA_1,FOODS,3379,3.232114,1,0,7,5,2014,2950.0,3042.0,3738.0,3085.0,2618.0
2014-05-03,CA_1,FOODS,4157,3.232407,1,0,1,5,2014,3379.0,3741.0,4762.0,3958.0,3287.0
2014-05-04,CA_1,FOODS,4613,3.232407,1,0,2,5,2014,4157.0,3941.0,3532.0,4639.0,3831.0
2014-05-05,CA_1,FOODS,3100,3.232407,1,1,3,5,2014,4613.0,2754.0,2657.0,3304.0,3792.0
2014-05-06,CA_1,FOODS,2612,3.232407,1,0,4,5,2014,3100.0,2223.0,2630.0,3020.0,3075.0
2014-05-07,CA_1,FOODS,2662,3.232407,1,0,5,5,2014,2612.0,2414.0,2159.0,2843.0,2636.0
2014-05-08,CA_1,FOODS,2542,3.232407,1,0,6,5,2014,2662.0,2950.0,2356.0,2875.0,2426.0
2014-05-09,CA_1,FOODS,3128,3.232407,1,0,7,5,2014,2542.0,3379.0,3042.0,2996.0,2629.0
2014-05-10,CA_1,FOODS,3699,3.2378805,1,0,1,5,2014,3128.0,4157.0,3741.0,3664.0,3017.0
2014-05-11,CA_1,FOODS,2971,3.2378805,0,1,2,5,2014,3699.0,4613.0,3941.0,3978.0,4200.0
2014-05-12,CA_1,FOODS,3144,3.2378805,0,0,3,5,2014,2971.0,3100.0,2754.0,2828.0,3265.0
2014-05-13,CA_1,FOODS,2958,3.2378805,0,0,4,5,2014,3144.0,2612.0,2223.0,2525.0,2591.0
2014-05-14,CA_1,FOODS,2626,3.2378805,0,0,5,5,2014,2958.0,2662.0,2414.0,2996.0,2359.0
2014-05-15,CA_1,FOODS,2443,3.2378805,0,0,6,5,2014,2626.0,2542.0,2950.0,2857.0,2360.0
2014-05-16,CA_1,FOODS,3076,3.2378805,0,0,7,5,2014,2443.0,3128.0,3379.0,3738.0,2549.0
2014-05-17,CA_1,FOODS,3403,3.2362328,0,0,1,5,2014,3076.0,3699.0,4157.0,4762.0,2835.0
2014-05-18,CA_1,FOODS,4049,3.2362328,0,0,2,5,2014,3403.0,2971.0,4613.0,3532.0,3162.0
2014-05-19,CA_1,FOODS,2827,3.2362328,0,0,3,5,2014,4049.0,3144.0,3100.0,2657.0,3774.0
2014-05-20,CA_1,FOODS,2256,3.2362328,0,0,4,5,2014,2827.0,2958.0,2612.0,2630.0,2657.0
2014-05-21,CA_1,FOODS,2211,3.2362328,0,0,5,5,2014,2256.0,2626.0,2662.0,2159.0,2451.0
2014-05-22,CA_1,FOODS,2400,3.2362328,0,0,6,5,2014,2211.0,2443.0,2542.0,2356.0,2269.0
2014-05-23,CA_1,FOODS,2630,3.2362328,0,0,7,5,2014,2400.0,3076.0,3128.0,3042.0,2466.0
2014-05-24,CA_1,FOODS,3158,3.2316906,0,0,1,5,2014,2630.0,3403.0,3699.0,3741.0,3010.0
2014-05-25,CA_1,FOODS,3226,3.2316906,0,0,2,5,2014,3158.0,4049.0,2971.0,3941.0,3182.0
2014-05-26,CA_1,FOODS,3141,3.2316906,0,1,3,5,2014,3226.0,2827.0,3144.0,2754.0,2976.0
2014-05-27,CA_1,FOODS,2402,3.2316906,0,0,4,5,2014,3141.0,2256.0,2958.0,2223.0,2985.0
2014-05-28,CA_1,FOODS,2089,3.2316906,0,0,5,5,2014,2402.0,2211.0,2626.0,2414.0,2300.0
2014-05-29,CA_1,FOODS,2230,3.2316906,0,0,6,5,2014,2089.0,2400.0,2443.0,2950.0,2110.0
2014-05-30,CA_1,FOODS,2659,3.2316906,0,0,7,5,2014,2230.0,2630.0,3076.0,3379.0,2321.0
2014-05-31,CA_1,FOODS,3407,3.236877,0,0,1,5,2014,2659.0,3158.0,3403.0,4157.0,3095.0
2014-06-01,CA_1,FOODS,4216,3.236877,1,0,2,6,2014,3407.0,3226.0,4049.0,4613.0,3856.0
2014-06-02,CA_1,FOODS,3002,3.236877,1,0,3,6,2014,4216.0,3141.0,2827.0,3100.0,3982.0
2014-06-03,CA_1,FOODS,2637,3.236877,1,0,4,6,2014,3002.0,2402.0,2256.0,2612.0,2966.0
2014-06-04,CA_1,FOODS,2605,3.236877,1,0,5,6,2014,2637.0,2089.0,2211.0,2662.0,2694.0
2014-06-05,CA_1,FOODS,2597,3.236877,1,1,6,6,2014,2605.0,2230.0,2400.0,2542.0,2842.0
2014-06-06,CA_1,FOODS,2956,3.236877,1,0,7,6,2014,2597.0,2659.0,2630.0,3128.0,2120.0
2014-06-07,CA_1,FOODS,3882,3.2430522,1,0,1,6,2014,2956.0,3407.0,3158.0,3699.0,3358.0
2014-06-08,CA_1,FOODS,4339,3.2430522,1,0,2,6,2014,3882.0,4216.0,3226.0,2971.0,4011.0
2014-06-09,CA_1,FOODS,3415,3.2430522,1,0,3,6,2014,4339.0,3002.0,3141.0,3144.0,4186.0
2014-06-10,CA_1,FOODS,2821,3.2430522,1,0,4,6,2014,3415.0,2637.0,2402.0,2958.0,3336.0
2014-06-11,CA_1,FOODS,2765,3.2430522,0,0,5,6,2014,2821.0,2605.0,2089.0,2626.0,2612.0
2014-06-12,CA_1,FOODS,2639,3.2430522,0,0,6,6,2014,2765.0,2597.0,2230.0,2443.0,2649.0
2014-06-13,CA_1,FOODS,3250,3.2430522,0,0,7,6,2014,2639.0,2956.0,2659.0,3076.0,2738.0
2014-06-14,CA_1,FOODS,3956,3.245775,0,0,1,6,2014,3250.0,3882.0,3407.0,3403.0,3523.0
2014-06-15,CA_1,FOODS,3439,3.245775,0,1,2,6,2014,3956.0,4339.0,4216.0,4049.0,3936.0
2014-06-16,CA_1,FOODS,2860,3.245775,0,0,3,6,2014,3439.0,3415.0,3002.0,2827.0,3373.0
2014-06-17,CA_1,FOODS,2398,3.245775,0,0,4,6,2014,2860.0,2821.0,2637.0,2256.0,2624.0
2014-06-18,CA_1,FOODS,2733,3.245775,0,0,5,6,2014,2398.0,2765.0,2605.0,2211.0,2530.0
2014-06-19,CA_1,FOODS,2535,3.245775,0,0,6,6,2014,2733.0,2639.0,2597.0,2400.0,2246.0
2014-06-20,CA_1,FOODS,3397,3.245775,0,0,7,6,2014,2535.0,3250.0,2956.0,2630.0,2567.0
2014-06-21,CA_1,FOODS,3509,3.2607505,0,0,1,6,2014,3397.0,3956.0,3882.0,3158.0,3308.0
2014-06-22,CA_1,FOODS,3729,3.2607505,0,0,2,6,2014,3509.0,3439.0,4339.0,3226.0,3766.0
2014-06-23,CA_1,FOODS,2809,3.2607505,0,0,3,6,2014,3729.0,2860.0,3415.0,3141.0,3790.0
2014-06-24,CA_1,FOODS,2495,3.2607505,0,0,4,6,2014,2809.0,2398.0,2821.0,2402.0,2659.0
2014-06-25,CA_1,FOODS,2410,3.2607505,0,0,5,6,2014,2495.0,2733.0,2765.0,2089.0,2298.0
2014-06-26,CA_1,FOODS,2302,3.2607505,0,0,6,6,2014,2410.0,2535.0,2639.0,2230.0,2637.0
2014-06-27,CA_1,FOODS,2783,3.2607505,0,0,7,6,2014,2302.0,3397.0,3250.0,2659.0,2610.0
2014-06-28,CA_1,FOODS,3445,3.2724407,0,0,1,6,2014,2783.0,3509.0,3956.0,3407.0,3651.0
2014-06-29,CA_1,FOODS,3751,3.2724407,0,1,2,6,2014,3445.0,3729.0,3439.0,4216.0,4075.0
2014-06-30,CA_1,FOODS,2831,3.2724407,0,0,3,6,2014,3751.0,2809.0,2860.0,3002.0,4077.0
2014-07-01,CA_1,FOODS,2942,3.2724407,1,0,4,7,2014,2831.0,2495.0,2398.0,2637.0,3672.0
2014-07-02,CA_1,FOODS,2999,3.2724407,1,0,5,7,2014,2942.0,2410.0,2733.0,2605.0,3559.0
2014-07-03,CA_1,FOODS,3948,3.2724407,1,0,6,7,2014,2999.0,2302.0,2535.0,2597.0,3874.0
2014-07-04,CA_1,FOODS,3404,3.2724407,1,1,7,7,2014,3948.0,2783.0,3397.0,2956.0,3504.0
2014-07-05,CA_1,FOODS,3559,3.279409,1,0,1,7,2014,3404.0,3445.0,3509.0,3882.0,3799.0
2014-07-06,CA_1,FOODS,4140,3.279409,1,0,2,7,2014,3559.0,3751.0,3729.0,4339.0,3445.0
2014-07-07,CA_1,FOODS,3391,3.279409,1,0,3,7,2014,4140.0,2831.0,2809.0,3415.0,4336.0
2014-07-08,CA_1,FOODS,3147,3.279409,1,0,4,7,2014,3391.0,2942.0,2495.0,2821.0,3254.0
2014-07-09,CA_1,FOODS,2857,3.279409,1,0,5,7,2014,3147.0,2999.0,2410.0,2765.0,3081.0
2014-07-10,CA_1,FOODS,3041,3.279409,1,0,6,7,2014,2857.0,3948.0,2302.0,2639.0,3125.0
2014-07-11,CA_1,FOODS,3276,3.279409,0,0,7,7,2014,3041.0,3404.0,2783.0,3250.0,2888.0
2014-07-12,CA_1,FOODS,3853,3.2831883,0,0,1,7,2014,3276.0,3559.0,3445.0,3956.0,3376.0
2014-07-13,CA_1,FOODS,3913,3.2831883,0,0,2,7,2014,3853.0,4140.0,3751.0,3439.0,3725.0
2014-07-14,CA_1,FOODS,2857,3.2831883,0,0,3,7,2014,3913.0,3391.0,2831.0,2860.0,4179.0
2014-07-15,CA_1,FOODS,2738,3.2831883,0,0,4,7,2014,2857.0,3147.0,2942.0,2398.0,2888.0
2014-07-16,CA_1,FOODS,2625,3.2831883,0,0,5,7,2014,2738.0,2857.0,2999.0,2733.0,2719.0
2014-07-17,CA_1,FOODS,2673,3.2831883,0,0,6,7,2014,2625.0,3041.0,3948.0,2535.0,2728.0
2014-07-18,CA_1,FOODS,3165,3.2831883,0,0,7,7,2014,2673.0,3276.0,3404.0,3397.0,2828.0
2014-07-19,CA_1,FOODS,3626,3.2818675,0,0,1,7,2014,3165.0,3853.0,3559.0,3509.0,3203.0
2014-07-20,CA_1,FOODS,4196,3.2818675,0,0,2,7,2014,3626.0,3913.0,4140.0,3729.0,3799.0
2014-07-21,CA_1,FOODS,2677,3.2818675,0,0,3,7,2014,4196.0,2857.0,3391.0,2809.0,3908.0
2014-07-22,CA_1,FOODS,2484,3.2818675,0,0,4,7,2014,2677.0,2738.0,3147.0,2495.0,2777.0
2014-07-23,CA_1,FOODS,2692,3.2818675,0,0,5,7,2014,2484.0,2625.0,2857.0,2410.0,2714.0
2014-07-24,CA_1,FOODS,2751,3.2818675,0,0,6,7,2014,2692.0,2673.0,3041.0,2302.0,2661.0
2014-07-25,CA_1,FOODS,3042,3.2818675,0,0,7,7,2014,2751.0,3165.0,3276.0,2783.0,2598.0
2014-07-26,CA_1,FOODS,3234,3.2799265,0,0,1,7,2014,3042.0,3626.0,3853.0,3445.0,2925.0
2014-07-27,CA_1,FOODS,3776,3.2799265,0,0,2,7,2014,3234.0,4196.0,3913.0,3751.0,3239.0
2014-07-28,CA_1,FOODS,3047,3.2799265,0,0,3,7,2014,3776.0,2677.0,2857.0,2831.0,3786.0
2014-07-29,CA_1,FOODS,2579,3.2799265,0,1,4,7,2014,3047.0,2484.0,2738.0,2942.0,2743.0
2014-07-30,CA_1,FOODS,2798,3.2799265,0,0,5,7,2014,2579.0,2692.0,2625.0,2999.0,2660.0
2014-07-31,CA_1,FOODS,2703,3.2799265,0,0,6,7,2014,2798.0,2751.0,2673.0,3948.0,2504.0
2014-08-01,CA_1,FOODS,3579,3.2799265,1,0,7,8,2014,2703.0,3042.0,3165.0,3404.0,3135.0
2014-08-02,CA_1,FOODS,4136,3.279083,1,0,1,8,2014,3579.0,3234.0,3626.0,3559.0,3769.0
2014-08-03,CA_1,FOODS,4403,3.279083,1,0,2,8,2014,4136.0,3776.0,4196.0,4140.0,4222.0
2014-08-04,CA_1,FOODS,3533,3.279083,1,0,3,8,2014,4403.0,3047.0,2677.0,3391.0,3836.0
2014-08-05,CA_1,FOODS,3135,3.279083,1,0,4,8,2014,3533.0,2579.0,2484.0,3147.0,3378.0
2014-08-06,CA_1,FOODS,2879,3.279083,1,0,5,8,2014,3135.0,2798.0,2692.0,2857.0,2980.0
2014-08-07,CA_1,FOODS,2823,3.279083,1,0,6,8,2014,2879.0,2703.0,2751.0,3041.0,3263.0
2014-08-08,CA_1,FOODS,3316,3.279083,1,0,7,8,2014,2823.0,3579.0,3042.0,3276.0,3124.0
2014-08-09,CA_1,FOODS,4064,3.2818024,1,0,1,8,2014,3316.0,4136.0,3234.0,3853.0,3514.0
2014-08-10,CA_1,FOODS,4454,3.2818024,1,0,2,8,2014,4064.0,4403.0,3776.0,3913.0,4744.0
2014-08-11,CA_1,FOODS,2936,3.2818024,0,0,3,8,2014,4454.0,3533.0,3047.0,2857.0,4688.0
2014-08-12,CA_1,FOODS,2675,3.2818024,0,0,4,8,2014,2936.0,3135.0,2579.0,2738.0,3392.0
2014-08-13,CA_1,FOODS,2800,3.2818024,0,0,5,8,2014,2675.0,2879.0,2798.0,2625.0,2785.0
2014-08-14,CA_1,FOODS,2776,3.2818024,0,0,6,8,2014,2800.0,2823.0,2703.0,2673.0,2721.0
2014-08-15,CA_1,FOODS,2987,3.2818024,0,0,7,8,2014,2776.0,3316.0,3579.0,3165.0,3115.0
2014-08-16,CA_1,FOODS,4024,3.2783418,0,0,1,8,2014,2987.0,4064.0,4136.0,3626.0,3552.0
2014-08-17,CA_1,FOODS,4449,3.2783418,0,0,2,8,2014,4024.0,4454.0,4403.0,4196.0,4105.0
2014-08-18,CA_1,FOODS,3251,3.2783418,0,0,3,8,2014,4449.0,2936.0,3533.0,2677.0,4212.0
2014-08-19,CA_1,FOODS,2530,3.2783418,0,0,4,8,2014,3251.0,2675.0,3135.0,2484.0,3063.0
2014-08-20,CA_1,FOODS,2493,3.2783418,0,0,5,8,2014,2530.0,2800.0,2879.0,2692.0,2554.0
2014-08-21,CA_1,FOODS,2492,3.2783418,0,0,6,8,2014,2493.0,2776.0,2823.0,2751.0,3010.0
2014-08-22,CA_1,FOODS,2949,3.2783418,0,0,7,8,2014,2492.0,2987.0,3316.0,3042.0,2652.0
2014-08-23,CA_1,FOODS,3901,3.2811394,0,0,1,8,2014,2949.0,4024.0,4064.0,3234.0,3058.0
2014-08-24,CA_1,FOODS,4733,3.2811394,0,0,2,8,2014,3901.0,4449.0,4454.0,3776.0,4016.0
2014-08-25,CA_1,FOODS,2637,3.2811394,0,0,3,8,2014,4733.0,3251.0,2936.0,3047.0,5016.0
2014-08-26,CA_1,FOODS,2494,3.2811394,0,0,4,8,2014,2637.0,2530.0,2675.0,2579.0,2784.0
2014-08-27,CA_1,FOODS,2133,3.2811394,0,0,5,8,2014,2494.0,2493.0,2800.0,2798.0,2497.0
2014-08-28,CA_1,FOODS,2437,3.2811394,0,0,6,8,2014,2133.0,2492.0,2776.0,2703.0,2437.0
2014-08-29,CA_1,FOODS,3154,3.2811394,0,0,7,8,2014,2437.0,2949.0,2987.0,3579.0,2547.0
2014-08-30,CA_1,FOODS,3750,3.2811518,0,0,1,8,2014,3154.0,3901.0,4024.0,4136.0,3701.0
2014-08-31,CA_1,FOODS,3673,3.2811518,0,0,2,8,2014,3750.0,4733.0,4449.0,4403.0,4767.0
2014-09-01,CA_1,FOODS,3742,3.2811518,1,1,3,9,2014,3673.0,2637.0,3251.0,3533.0,4585.0
2014-09-02,CA_1,FOODS,2669,3.2811518,1,0,4,9,2014,3742.0,2494.0,2530.0,3135.0,4427.0
2014-09-03,CA_1,FOODS,2839,3.2811518,1,0,5,9,2014,2669.0,2133.0,2493.0,2879.0,3216.0
2014-09-04,CA_1,FOODS,2542,3.2811518,1,0,6,9,2014,2839.0,2437.0,2492.0,2823.0,2923.0
2014-09-05,CA_1,FOODS,3057,3.2811518,1,0,7,9,2014,2542.0,3154.0,2949.0,3316.0,2958.0
2014-09-06,CA_1,FOODS,4235,3.2874963,1,0,1,9,2014,3057.0,3750.0,3901.0,4064.0,3559.0
2014-09-07,CA_1,FOODS,4498,3.2874963,1,0,2,9,2014,4235.0,3673.0,4733.0,4454.0,4486.0
2014-09-08,CA_1,FOODS,2848,3.2874963,1,0,3,9,2014,4498.0,3742.0,2637.0,2936.0,5015.0
2014-09-09,CA_1,FOODS,2801,3.2874963,1,0,4,9,2014,2848.0,2669.0,2494.0,2675.0,3458.0
2014-09-10,CA_1,FOODS,2696,3.2874963,1,0,5,9,2014,2801.0,2839.0,2133.0,2800.0,3013.0
2014-09-11,CA_1,FOODS,2819,3.2874963,0,0,6,9,2014,2696.0,2542.0,2437.0,2776.0,2710.0
2014-09-12,CA_1,FOODS,2980,3.2874963,0,0,7,9,2014,2819.0,3057.0,3154.0,2987.0,2656.0
2014-09-13,CA_1,FOODS,3777,3.2877142,0,0,1,9,2014,2980.0,4235.0,3750.0,4024.0,3295.0
2014-09-14,CA_1,FOODS,3982,3.2877142,0,0,2,9,2014,3777.0,4498.0,3673.0,4449.0,4044.0
2014-09-15,CA_1,FOODS,2810,3.2877142,0,0,3,9,2014,3982.0,2848.0,3742.0,3251.0,4040.0
2014-09-16,CA_1,FOODS,2391,3.2877142,0,0,4,9,2014,2810.0,2801.0,2669.0,2530.0,2974.0
2014-09-17,CA_1,FOODS,2311,3.2877142,0,0,5,9,2014,2391.0,2696.0,2839.0,2493.0,2776.0
2014-09-18,CA_1,FOODS,2157,3.2877142,0,0,6,9,2014,2311.0,2819.0,2542.0,2492.0,2565.0
2014-09-19,CA_1,FOODS,2881,3.2877142,0,0,7,9,2014,2157.0,2980.0,3057.0,2949.0,2555.0
2014-09-20,CA_1,FOODS,3699,3.2900002,0,0,1,9,2014,2881.0,3777.0,4235.0,3901.0,3253.0
2014-09-21,CA_1,FOODS,4159,3.2900002,0,0,2,9,2014,3699.0,3982.0,4498.0,4733.0,4172.0
2014-09-22,CA_1,FOODS,2729,3.2900002,0,0,3,9,2014,4159.0,2810.0,2848.0,2637.0,4532.0
2014-09-23,CA_1,FOODS,2436,3.2900002,0,0,4,9,2014,2729.0,2391.0,2801.0,2494.0,2861.0
2014-09-24,CA_1,FOODS,2412,3.2900002,0,0,5,9,2014,2436.0,2311.0,2696.0,2133.0,2662.0
2014-09-25,CA_1,FOODS,2319,3.2900002,0,0,6,9,2014,2412.0,2157.0,2819.0,2437.0,2178.0
2014-09-26,CA_1,FOODS,2895,3.2900002,0,0,7,9,2014,2319.0,2881.0,2980.0,3154.0,2449.0
2014-09-27,CA_1,FOODS,3769,3.28356,0,0,1,9,2014,2895.0,3699.0,3777.0,3750.0,2865.0
2014-09-28,CA_1,FOODS,4090,3.28356,0,0,2,9,2014,3769.0,4159.0,3982.0,3673.0,4007.0
2014-09-29,CA_1,FOODS,2837,3.28356,0,0,3,9,2014,4090.0,2729.0,2810.0,3742.0,4518.0
2014-09-30,CA_1,FOODS,2541,3.28356,0,0,4,9,2014,2837.0,2436.0,2391.0,2669.0,2952.0
2014-10-01,CA_1,FOODS,2629,3.28356,1,0,5,10,2014,2541.0,2412.0,2311.0,2839.0,3020.0
2014-10-02,CA_1,FOODS,2773,3.28356,1,0,6,10,2014,2629.0,2319.0,2157.0,2542.0,2370.0
2014-10-03,CA_1,FOODS,3516,3.28356,1,0,7,10,2014,2773.0,2895.0,2881.0,3057.0,2693.0
2014-10-04,CA_1,FOODS,4379,3.2819233,1,1,1,10,2014,3516.0,3769.0,3699.0,4235.0,3288.0
2014-10-05,CA_1,FOODS,4443,3.2819233,1,0,2,10,2014,4379.0,4090.0,4159.0,4498.0,4061.0
2014-10-06,CA_1,FOODS,3419,3.2819233,1,0,3,10,2014,4443.0,2837.0,2729.0,2848.0,4256.0
2014-10-07,CA_1,FOODS,2841,3.2819233,1,0,4,10,2014,3419.0,2541.0,2436.0,2801.0,3317.0
2014-10-08,CA_1,FOODS,2932,3.2819233,1,0,5,10,2014,2841.0,2629.0,2412.0,2696.0,3072.0
2014-10-09,CA_1,FOODS,3057,3.2819233,1,0,6,10,2014,2932.0,2773.0,2319.0,2819.0,2859.0
2014-10-10,CA_1,FOODS,3163,3.2819233,1,0,7,10,2014,3057.0,3516.0,2895.0,2980.0,3002.0
2014-10-11,CA_1,FOODS,3883,3.297648,0,0,1,10,2014,3163.0,4379.0,3769.0,3777.0,3184.0
2014-10-12,CA_1,FOODS,4194,3.297648,0,0,2,10,2014,3883.0,4443.0,4090.0,3982.0,3665.0
2014-10-13,CA_1,FOODS,2992,3.297648,0,1,3,10,2014,4194.0,3419.0,2837.0,2810.0,4053.0
2014-10-14,CA_1,FOODS,2342,3.297648,0,0,4,10,2014,2992.0,2841.0,2541.0,2391.0,2899.0
2014-10-15,CA_1,FOODS,2269,3.297648,0,0,5,10,2014,2342.0,2932.0,2629.0,2311.0,2311.0
2014-10-16,CA_1,FOODS,2314,3.297648,0,0,6,10,2014,2269.0,3057.0,2773.0,2157.0,2357.0
2014-10-17,CA_1,FOODS,2962,3.297648,0,0,7,10,2014,2314.0,3163.0,3516.0,2881.0,2425.0
2014-10-18,CA_1,FOODS,4135,3.3005402,0,0,1,10,2014,2962.0,3883.0,4379.0,3699.0,2899.0
2014-10-19,CA_1,FOODS,4342,3.3005402,0,0,2,10,2014,4135.0,4194.0,4443.0,4159.0,3676.0
2014-10-20,CA_1,FOODS,2948,3.3005402,0,0,3,10,2014,4342.0,2992.0,3419.0,2729.0,4015.0
2014-10-21,CA_1,FOODS,2269,3.3005402,0,0,4,10,2014,2948.0,2342.0,2841.0,2436.0,2620.0
2014-10-22,CA_1,FOODS,2317,3.3005402,0,0,5,10,2014,2269.0,2269.0,2932.0,2412.0,2359.0
2014-10-23,CA_1,FOODS,2313,3.3005402,0,0,6,10,2014,2317.0,2314.0,3057.0,2319.0,2274.0
2014-10-24,CA_1,FOODS,2800,3.3005402,0,0,7,10,2014,2313.0,2962.0,3163.0,2895.0,2126.0
2014-10-25,CA_1,FOODS,3920,3.3001728,0,0,1,10,2014,2800.0,4135.0,3883.0,3769.0,2827.0
2014-10-26,CA_1,FOODS,3639,3.3001728,0,0,2,10,2014,3920.0,4342.0,4194.0,4090.0,3716.0
2014-10-27,CA_1,FOODS,2846,3.3001728,0,0,3,10,2014,3639.0,2948.0,2992.0,2837.0,3855.0
2014-10-28,CA_1,FOODS,2249,3.3001728,0,0,4,10,2014,2846.0,2269.0,2342.0,2541.0,2730.0
2014-10-29,CA_1,FOODS,2313,3.3001728,0,0,5,10,2014,2249.0,2317.0,2269.0,2629.0,2386.0
2014-10-30,CA_1,FOODS,2564,3.3001728,0,0,6,10,2014,2313.0,2313.0,2314.0,2773.0,2493.0
2014-10-31,CA_1,FOODS,2735,3.3001728,0,1,7,10,2014,2564.0,2800.0,2962.0,3516.0,2134.0
2014-11-01,CA_1,FOODS,4289,3.3010504,1,0,1,11,2014,2735.0,3920.0,4135.0,4379.0,3120.0
2014-11-02,CA_1,FOODS,4546,3.3010504,1,0,2,11,2014,4289.0,3639.0,4342.0,4443.0,3665.0
2014-11-03,CA_1,FOODS,3425,3.3010504,1,0,3,11,2014,4546.0,2846.0,2948.0,3419.0,4408.0
2014-11-04,CA_1,FOODS,2859,3.3010504,1,0,4,11,2014,3425.0,2249.0,2269.0,2841.0,2863.0
2014-11-05,CA_1,FOODS,2348,3.3010504,1,0,5,11,2014,2859.0,2313.0,2317.0,2932.0,2665.0
